GEOID,Tract_Name,LST_C_mean,LST_C_max,LST_C_min,Avg_Air_Temp_C,Max_Air_Temp_C,Min_Air_Temp_C,Avg_Wind_ms,Max_Wind_ms,Min_Wind_ms,Avg_Humidity_percent
11001004100,Census Tract 41,36.30618120106122,37.89946798354755,33.63872517449571,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001010100,Census Tract 101,40.06099804253329,42.19813524685201,36.896408481137215,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001004901,Census Tract 49.01,40.662011651532396,42.60923815300924,37.40996170465587,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001005900,Census Tract 59,41.65345827553169,43.221803603586395,38.897404116023,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009901,Census Tract 99.01,34.30019810447441,35.74212745303842,32.647361122249556,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007901,Census Tract 79.01,42.06691863642684,44.14100398877383,39.33873614726048,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001001803,Census Tract 18.03,31.449455517815274,32.89144643010462,28.478273494145515,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007406,Census Tract 74.06,39.612635148181724,41.3133349935066,38.29589108565356,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001003301,Census Tract 33.01,39.1827099900462,40.597240037950286,37.31501991119843,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007604,Census Tract 76.04,36.386531980677454,37.587391839509515,35.31007400044801,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007605,Census Tract 76.05,38.592238212131655,40.11348369017992,36.812247986495485,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007603,Census Tract 76.03,37.4643445410893,38.75111929884307,36.26809580819124,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001008100,Census Tract 81,40.327123405451886,41.555820504330605,37.92440205556142,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
